date,Open,High,Low,Weekday,Close
2023-03-21,1.2275,1.2283,1.2177,Tuesday,1.2216
2023-03-20,1.2204,1.2285,1.2165,Monday,1.2275
2023-03-17,1.2111,1.22,1.21,Friday,1.2175
2023-03-16,1.205,1.2128,1.2026,Thursday,1.2112
2023-03-15,1.2153,1.2182,1.2009,Wednesday,1.205
2023-03-14,1.2182,1.2204,1.2134,Tuesday,1.2153
2023-03-13,1.2086,1.22,1.2046,Monday,1.2183
2023-03-10,1.1926,1.2114,1.1907,Friday,1.2026
2023-03-09,1.1843,1.1939,1.1831,Thursday,1.1924
2023-03-08,1.1826,1.1859,1.1802,Wednesday,1.184
2023-03-07,1.202,1.2065,1.1821,Tuesday,1.1828
2023-03-06,1.2031,1.2049,1.1992,Monday,1.2022
2023-03-03,1.1944,1.2048,1.1938,Friday,1.2044
2023-03-02,1.2029,1.2036,1.1924,Thursday,1.1942
2023-03-01,1.202,1.2089,1.1964,Wednesday,1.2028
2023-02-28,1.2063,1.2143,1.2016,Tuesday,1.202
2023-02-27,1.1954,1.2066,1.1921,Monday,1.2063
2023-02-24,1.2011,1.2042,1.1927,Friday,1.1941
2023-02-23,1.2045,1.2075,1.1991,Thursday,1.2011
2023-02-22,1.2111,1.2135,1.2034,Wednesday,1.2046
2023-02-21,1.2039,1.2148,1.1985,Tuesday,1.2112
2023-02-20,1.2024,1.2057,1.2014,Monday,1.2039
2023-02-17,1.1994,1.2049,1.1913,Friday,1.204
2023-02-16,1.2027,1.2074,1.1964,Thursday,1.1992
2023-02-15,1.217,1.2181,1.1988,Wednesday,1.2028
2023-02-14,1.2135,1.227,1.2116,Tuesday,1.2172
2023-02-13,1.2069,1.2152,1.203,Monday,1.2138
2023-02-10,1.2121,1.2139,1.2045,Friday,1.2058
2023-02-09,1.207,1.2194,1.2055,Thursday,1.2121
2023-02-08,1.2044,1.2109,1.2034,Wednesday,1.2071
2023-02-07,1.2015,1.2095,1.1959,Tuesday,1.2046
2023-02-06,1.2031,1.2077,1.2004,Monday,1.2019
2023-02-03,1.2224,1.2266,1.2047,Friday,1.2053
2023-02-02,1.2373,1.2402,1.222,Thursday,1.2224
2023-02-01,1.2321,1.2395,1.2272,Wednesday,1.2373
2023-01-31,1.2348,1.2371,1.2283,Tuesday,1.232
2023-01-30,1.2391,1.2417,1.2336,Monday,1.235
2023-01-27,1.2407,1.2418,1.2344,Friday,1.2396
2023-01-26,1.2402,1.243,1.2343,Thursday,1.2409
2023-01-25,1.233,1.2404,1.2282,Wednesday,1.2401
2023-01-24,1.2377,1.2414,1.2262,Tuesday,1.233
2023-01-23,1.2399,1.2448,1.2322,Monday,1.2378
2023-01-20,1.2387,1.2404,1.2334,Friday,1.2394
2023-01-19,1.2345,1.2397,1.2312,Thursday,1.2388
2023-01-18,1.2284,1.2435,1.2254,Wednesday,1.2345
2023-01-17,1.2192,1.2301,1.2169,Tuesday,1.2284
2023-01-16,1.2218,1.2289,1.2171,Monday,1.2191
2023-01-13,1.2206,1.2248,1.2149,Friday,1.2223
2023-01-12,1.2146,1.2247,1.2087,Thursday,1.2207
2023-01-11,1.2147,1.2178,1.2099,Wednesday,1.2146
2023-01-10,1.2179,1.2198,1.2108,Tuesday,1.2149
2023-01-09,1.2085,1.221,1.2084,Monday,1.2182
2023-01-06,1.1906,1.2099,1.184,Friday,1.209
2023-01-05,1.2054,1.2078,1.1872,Thursday,1.1906
2023-01-04,1.1964,1.2087,1.1956,Wednesday,1.2053
2023-01-03,1.2044,1.2085,1.1899,Tuesday,1.1967
2023-01-02,1.2084,1.2101,1.2031,Monday,1.2044
2022-12-30,1.2054,1.2107,1.2008,Friday,1.2093
2022-12-29,1.2015,1.2079,1.2011,Thursday,1.2053
2022-12-28,1.2023,1.2126,1.2001,Wednesday,1.2014
2022-12-27,1.206,1.2112,1.2001,Tuesday,1.2024
2022-12-26,1.2055,1.2078,1.2049,Monday,1.2062
2022-12-23,1.204,1.209,1.2017,Friday,1.205
2022-12-22,1.2083,1.2147,1.1991,Thursday,1.2037
2022-12-21,1.2182,1.2192,1.2053,Wednesday,1.2082
2022-12-20,1.215,1.2223,1.2084,Tuesday,1.2182
2022-12-19,1.2151,1.2242,1.2119,Monday,1.2147
2022-12-16,1.2178,1.2223,1.2119,Friday,1.2134
2022-12-15,1.2423,1.243,1.2155,Thursday,1.2178
2022-12-14,1.2362,1.2447,1.234,Wednesday,1.2423
2022-12-13,1.2266,1.2444,1.2247,Tuesday,1.2362
2022-12-12,1.2255,1.2299,1.2205,Monday,1.2266
2022-12-09,1.223,1.2323,1.22,Friday,1.2259
2022-12-08,1.2202,1.2247,1.2153,Thursday,1.2233
2022-12-07,1.213,1.2234,1.2105,Wednesday,1.2201
2022-12-06,1.2188,1.2269,1.2126,Tuesday,1.2133
2022-12-05,1.2279,1.2344,1.216,Monday,1.2187
2022-12-02,1.2251,1.23,1.2133,Friday,1.2286
2022-12-01,1.2055,1.2311,1.2049,Thursday,1.2245
2022-11-30,1.1951,1.2087,1.1898,Wednesday,1.2054
2022-11-29,1.1956,1.2064,1.1942,Tuesday,1.1951
2022-11-28,1.2065,1.2118,1.1937,Monday,1.1955
2022-11-25,1.211,1.2128,1.2055,Friday,1.2093
2022-11-24,1.2051,1.2153,1.2045,Thursday,1.211
2022-11-23,1.1884,1.2081,1.1869,Wednesday,1.2052
2022-11-22,1.1821,1.1903,1.1814,Tuesday,1.1885
2022-11-21,1.1897,1.1899,1.1776,Monday,1.1822
2022-11-18,1.186,1.1951,1.1854,Friday,1.1888
2022-11-17,1.1911,1.1958,1.176,Thursday,1.1864
2022-11-16,1.1861,1.1942,1.1829,Wednesday,1.1913
2022-11-15,1.1752,1.2029,1.1738,Tuesday,1.1861
2022-11-14,1.1808,1.1829,1.1709,Monday,1.1755
2022-11-11,1.1715,1.1855,1.1644,Friday,1.1837
2022-11-10,1.1355,1.1731,1.135,Thursday,1.1711
2022-11-09,1.1538,1.1567,1.1331,Wednesday,1.1357
2022-11-08,1.1511,1.1599,1.1427,Tuesday,1.1539
2022-11-07,1.1305,1.1542,1.1288,Monday,1.1509
2022-11-04,1.1161,1.1382,1.1142,Friday,1.1372
2022-11-03,1.1387,1.1422,1.1149,Thursday,1.1158
2022-11-02,1.1481,1.1565,1.1384,Wednesday,1.1387
2022-11-01,1.1467,1.1566,1.1434,Tuesday,1.1484
2022-10-31,1.1593,1.1613,1.1457,Monday,1.1467
2022-10-28,1.1566,1.1624,1.1501,Friday,1.161
2022-10-27,1.1623,1.1646,1.1547,Thursday,1.1565
2022-10-26,1.147,1.1639,1.1428,Wednesday,1.1622
2022-10-25,1.1279,1.15,1.1269,Tuesday,1.1469
2022-10-24,1.1391,1.1408,1.1255,Monday,1.1279
2022-10-21,1.1234,1.1315,1.1058,Friday,1.1296
2022-10-20,1.1217,1.1337,1.1169,Thursday,1.1234
2022-10-19,1.1322,1.1358,1.1182,Wednesday,1.1217
2022-10-18,1.1361,1.1411,1.1253,Tuesday,1.1322
2022-10-17,1.1216,1.144,1.1213,Monday,1.1361
2022-10-14,1.1328,1.1366,1.115,Friday,1.1178
2022-10-13,1.11,1.1381,1.1055,Thursday,1.133
2022-10-12,1.0972,1.1134,1.0922,Wednesday,1.1098
2022-10-11,1.1058,1.118,1.0951,Tuesday,1.0974
2022-10-10,1.109,1.1111,1.1018,Monday,1.1056
2022-10-07,1.1165,1.1225,1.1053,Friday,1.1091
2022-10-06,1.1321,1.1383,1.1112,Thursday,1.1165
2022-10-05,1.1471,1.1496,1.1225,Wednesday,1.1322
2022-10-04,1.1317,1.149,1.1279,Tuesday,1.1471
2022-10-03,1.1187,1.1335,1.1084,Monday,1.1318
2022-09-30,1.1122,1.1235,1.1023,Friday,1.116
2022-09-29,1.0882,1.1127,1.076,Thursday,1.112
2022-09-28,1.073,1.0916,1.0538,Wednesday,1.0882
2022-09-27,1.068,1.0838,1.0649,Tuesday,1.0732
2022-09-26,1.0818,1.0931,1.0349,Monday,1.0672
2022-09-23,1.1254,1.1274,1.0838,Friday,1.0847
2022-09-22,1.1274,1.1364,1.121,Thursday,1.1254
2022-09-21,1.1378,1.1385,1.1235,Wednesday,1.1273
2022-09-20,1.1432,1.1461,1.1355,Tuesday,1.1378
2022-09-19,1.1417,1.1442,1.1354,Monday,1.1433
2022-09-16,1.1466,1.1481,1.1349,Friday,1.1419
2022-09-15,1.1542,1.1549,1.146,Thursday,1.1465
2022-09-14,1.1493,1.159,1.1478,Wednesday,1.154
2022-09-13,1.1679,1.1738,1.1488,Tuesday,1.1493
2022-09-12,1.1631,1.1711,1.1599,Monday,1.1679
2022-09-09,1.1501,1.1648,1.1498,Friday,1.1588
2022-09-08,1.1537,1.1561,1.1459,Thursday,1.1501
2022-09-07,1.1518,1.154,1.1404,Wednesday,1.1537
2022-09-06,1.152,1.161,1.1493,Tuesday,1.1517
2022-09-05,1.1486,1.1522,1.1441,Monday,1.152
2022-09-02,1.1541,1.1589,1.1494,Friday,1.1516
2022-09-01,1.1616,1.1619,1.1498,Thursday,1.1541
2022-08-31,1.1653,1.1694,1.1598,Wednesday,1.1616
2022-08-30,1.1705,1.1761,1.162,Tuesday,1.1654
2022-08-29,1.173,1.1744,1.1646,Monday,1.1705
2022-08-26,1.1837,1.1901,1.1731,Friday,1.174
2022-08-25,1.1792,1.1865,1.1782,Thursday,1.1836
2022-08-24,1.183,1.1838,1.1754,Wednesday,1.1792
2022-08-23,1.1765,1.1878,1.1716,Tuesday,1.183
2022-08-22,1.1824,1.1837,1.174,Monday,1.1765
2022-08-19,1.193,1.1937,1.179,Friday,1.1827
2022-08-18,1.2049,1.208,1.1921,Thursday,1.193
2022-08-17,1.2092,1.2143,1.2026,Wednesday,1.2048
2022-08-16,1.2057,1.2118,1.2006,Tuesday,1.2092
2022-08-15,1.2131,1.2148,1.2048,Monday,1.2057
2022-08-12,1.2197,1.2217,1.2098,Friday,1.213
2022-08-11,1.2215,1.2249,1.218,Thursday,1.2197
2022-08-10,1.2075,1.2277,1.2063,Wednesday,1.2216
2022-08-09,1.2079,1.213,1.2061,Tuesday,1.2072
2022-08-08,1.2065,1.2138,1.2045,Monday,1.2079
2022-08-05,1.2155,1.2169,1.2002,Friday,1.207
2022-08-04,1.2145,1.2215,1.2065,Thursday,1.2155
2022-08-03,1.2161,1.2208,1.2099,Wednesday,1.2143
2022-08-02,1.2248,1.2279,1.2156,Tuesday,1.2162
2022-08-01,1.2175,1.2293,1.2154,Monday,1.2248
2022-07-29,1.2174,1.2246,1.2062,Friday,1.2174
2022-07-28,1.2157,1.2192,1.2102,Thursday,1.2175
2022-07-27,1.203,1.2186,1.2018,Wednesday,1.2156
2022-07-26,1.2047,1.209,1.1962,Tuesday,1.2029
2022-07-25,1.2004,1.2087,1.1958,Monday,1.2047
2022-07-22,1.1992,1.2064,1.1915,Friday,1.2002
2022-07-21,1.198,1.2005,1.1889,Thursday,1.1991
2022-07-20,1.1999,1.2038,1.1951,Wednesday,1.1976
2022-07-19,1.195,1.2046,1.1923,Tuesday,1.1997
2022-07-18,1.1864,1.2034,1.1861,Monday,1.1951
2022-07-15,1.1825,1.1875,1.1804,Friday,1.1862
2022-07-14,1.1891,1.1893,1.1758,Thursday,1.1825
2022-07-13,1.1885,1.1967,1.1826,Wednesday,1.1891
2022-07-12,1.1891,1.1916,1.1805,Tuesday,1.1886
2022-07-11,1.2033,1.2037,1.1865,Monday,1.1889
2022-07-08,1.2021,1.2056,1.1918,Friday,1.2027
2022-07-07,1.1917,1.203,1.1907,Thursday,1.202
2022-07-06,1.1951,1.1989,1.1874,Wednesday,1.1917
2022-07-05,1.2097,1.2126,1.1897,Tuesday,1.1951
2022-07-04,1.2098,1.2165,1.2083,Monday,1.2098
2022-07-01,1.2172,1.2176,1.1975,Friday,1.2094
2022-06-30,1.2121,1.2188,1.209,Thursday,1.2173
2022-06-29,1.2184,1.2213,1.2104,Wednesday,1.2121
2022-06-28,1.2268,1.2291,1.2178,Tuesday,1.2186
2022-06-27,1.2269,1.2332,1.2236,Monday,1.2265
2022-06-24,1.2257,1.2321,1.2239,Friday,1.2267
2022-06-23,1.2264,1.2295,1.2168,Thursday,1.2257
2022-06-22,1.2278,1.2315,1.2159,Wednesday,1.2262
2022-06-21,1.2248,1.2324,1.2239,Tuesday,1.2278
2022-06-20,1.2223,1.228,1.2197,Monday,1.2246
2022-06-17,1.2351,1.2361,1.2171,Friday,1.2222
2022-06-16,1.2169,1.2406,1.2039,Thursday,1.2351
2022-06-15,1.1997,1.2205,1.1988,Wednesday,1.217
2022-06-14,1.2133,1.2209,1.1932,Tuesday,1.1995
2022-06-13,1.2314,1.2317,1.2106,Monday,1.2134
2022-06-10,1.2495,1.2518,1.2299,Friday,1.2314
2022-06-09,1.2535,1.2558,1.2485,Thursday,1.2495
2022-06-08,1.259,1.2598,1.2511,Wednesday,1.2535
2022-06-07,1.253,1.2599,1.2428,Tuesday,1.2589
2022-06-06,1.249,1.2577,1.2475,Monday,1.253
2022-06-03,1.2573,1.259,1.2482,Friday,1.2485
2022-06-02,1.2482,1.2586,1.2467,Thursday,1.2574
2022-06-01,1.2598,1.2617,1.2456,Wednesday,1.2484
2022-05-31,1.2652,1.2653,1.2559,Tuesday,1.2598
2022-05-30,1.2624,1.266,1.2614,Monday,1.2652
2022-05-27,1.26,1.2667,1.2584,Friday,1.2628
2022-05-26,1.2577,1.2621,1.2549,Thursday,1.26
2022-05-25,1.2532,1.2591,1.2479,Wednesday,1.2578
2022-05-24,1.2584,1.2599,1.2469,Tuesday,1.2528
2022-05-23,1.2487,1.2601,1.2481,Monday,1.2584
2022-05-20,1.2472,1.25,1.2437,Friday,1.2487
2022-05-19,1.2339,1.2525,1.2335,Thursday,1.2472
2022-05-18,1.249,1.2501,1.2327,Wednesday,1.2339
2022-05-17,1.2321,1.2499,1.2316,Tuesday,1.2489
2022-05-16,1.2247,1.2329,1.2215,Monday,1.232
2022-05-13,1.2195,1.2263,1.2153,Friday,1.2261
2022-05-12,1.2249,1.2253,1.2163,Thursday,1.2195
2022-05-11,1.2314,1.24,1.2235,Wednesday,1.2246
2022-05-10,1.2327,1.2376,1.229,Tuesday,1.2314
2022-05-09,1.2343,1.2406,1.2259,Monday,1.2328
2022-05-06,1.2356,1.238,1.2274,Friday,1.2337
2022-05-05,1.2632,1.2634,1.2323,Thursday,1.2357
2022-05-04,1.2495,1.2638,1.245,Wednesday,1.2633
2022-05-03,1.2486,1.2567,1.2468,Tuesday,1.2494
2022-05-02,1.2578,1.2597,1.2471,Monday,1.2488
2022-04-29,1.2456,1.2614,1.245,Friday,1.2571
2022-04-28,1.2539,1.257,1.2409,Thursday,1.2455
2022-04-27,1.2571,1.2602,1.25,Wednesday,1.254
2022-04-26,1.2742,1.2772,1.2568,Tuesday,1.2571
2022-04-25,1.2836,1.2839,1.2695,Monday,1.2742
2022-04-22,1.3033,1.3035,1.282,Friday,1.2837
2022-04-21,1.3062,1.309,1.3021,Thursday,1.3032
2022-04-20,1.2998,1.3071,1.2994,Wednesday,1.3061
2022-04-19,1.3008,1.3041,1.2979,Tuesday,1.2998
2022-04-18,1.3055,1.3064,1.3003,Monday,1.3008
2022-04-15,1.3073,1.3078,1.3043,Friday,1.3058
2022-04-14,1.3115,1.3147,1.3032,Thursday,1.3071
2022-04-13,1.3002,1.3118,1.2971,Wednesday,1.3115
2022-04-12,1.3028,1.3054,1.2992,Tuesday,1.3001
2022-04-11,1.3031,1.3057,1.2987,Monday,1.3029
2022-04-08,1.3074,1.3077,1.298,Friday,1.3031
2022-04-07,1.3064,1.3107,1.305,Thursday,1.3074
2022-04-06,1.3073,1.3108,1.3044,Wednesday,1.3065
2022-04-05,1.3115,1.3167,1.3065,Tuesday,1.3071
2022-04-04,1.3106,1.3137,1.3091,Monday,1.3114
2022-04-01,1.3135,1.3152,1.3085,Friday,1.3112
2022-03-31,1.3133,1.3176,1.3104,Thursday,1.3137
2022-03-30,1.3096,1.3182,1.3087,Wednesday,1.3133
2022-03-29,1.3092,1.316,1.3049,Tuesday,1.3097
2022-03-28,1.318,1.3185,1.3066,Monday,1.3092
2022-03-25,1.3182,1.3225,1.3158,Friday,1.3188
2022-03-24,1.3202,1.3214,1.3155,Thursday,1.3183
2022-03-23,1.3257,1.3298,1.3174,Wednesday,1.3202
2022-03-22,1.3164,1.3274,1.3117,Tuesday,1.3258
2022-03-21,1.3171,1.321,1.3124,Monday,1.3162
2022-03-18,1.3148,1.3197,1.3107,Friday,1.318
2022-03-17,1.3143,1.3211,1.3085,Thursday,1.3146
2022-03-16,1.3037,1.3156,1.3033,Wednesday,1.3142
2022-03-15,1.3003,1.3089,1.2997,Tuesday,1.3035
2022-03-14,1.3035,1.3079,1.2998,Monday,1.3001
2022-03-11,1.3084,1.3125,1.3025,Friday,1.3034
2022-03-10,1.318,1.3195,1.3078,Thursday,1.3085
2022-03-09,1.3099,1.319,1.3085,Wednesday,1.3176
2022-03-08,1.3104,1.3145,1.308,Tuesday,1.3101
2022-03-07,1.3226,1.3241,1.3099,Monday,1.3103
2022-03-04,1.3347,1.3355,1.3199,Friday,1.3229
2022-03-03,1.3406,1.3418,1.3315,Thursday,1.3345
2022-03-02,1.332,1.3408,1.327,Wednesday,1.3405
2022-03-01,1.3414,1.3437,1.33,Tuesday,1.3325
2022-02-28,1.3312,1.3432,1.3312,Monday,1.3416
2022-02-25,1.3372,1.3439,1.3365,Friday,1.3405
2022-02-24,1.3541,1.3549,1.3271,Thursday,1.3375
2022-02-23,1.358,1.3621,1.3533,Wednesday,1.3543
2022-02-22,1.36,1.3605,1.3536,Tuesday,1.358
2022-02-21,1.3593,1.3639,1.3583,Monday,1.3597
2022-02-18,1.3614,1.3643,1.3571,Friday,1.3586
2022-02-17,1.3582,1.3638,1.3553,Thursday,1.3613
2022-02-16,1.3533,1.3601,1.3525,Wednesday,1.3586
2022-02-15,1.3523,1.3567,1.3485,Tuesday,1.3534
2022-02-14,1.3551,1.3572,1.3493,Monday,1.3523
2022-02-11,1.3554,1.361,1.3511,Friday,1.3558
2022-02-10,1.3534,1.3643,1.3521,Thursday,1.3556
2022-02-09,1.3544,1.3589,1.3525,Wednesday,1.3534
2022-02-08,1.3535,1.3564,1.3505,Tuesday,1.3542
2022-02-07,1.3532,1.3551,1.3489,Monday,1.3536
2022-02-04,1.3593,1.3615,1.3502,Friday,1.3527
2022-02-03,1.3578,1.3628,1.3535,Thursday,1.3595
2022-02-02,1.352,1.3587,1.3512,Wednesday,1.3576
2022-02-01,1.3443,1.3528,1.3431,Tuesday,1.352
2022-01-31,1.3394,1.346,1.3385,Monday,1.3447
2022-01-28,1.3382,1.3433,1.3363,Friday,1.3398
2022-01-27,1.3459,1.3468,1.3356,Thursday,1.3382
2022-01-26,1.3503,1.3524,1.3442,Wednesday,1.3462
2022-01-25,1.3486,1.3519,1.3434,Tuesday,1.3501
2022-01-24,1.3551,1.3565,1.3438,Monday,1.3487
2022-01-21,1.3598,1.3602,1.3544,Friday,1.355
2022-01-20,1.3612,1.3662,1.3584,Thursday,1.3599
2022-01-19,1.3591,1.3649,1.3585,Wednesday,1.3612
2022-01-18,1.3644,1.3661,1.3571,Tuesday,1.3596
2022-01-17,1.3669,1.369,1.3635,Monday,1.3646
2022-01-14,1.3702,1.3743,1.3651,Friday,1.3676
2022-01-13,1.3697,1.3749,1.3697,Thursday,1.3705
2022-01-12,1.3636,1.3714,1.3619,Wednesday,1.37
2022-01-11,1.3573,1.3636,1.3559,Tuesday,1.3636
2022-01-10,1.3582,1.3604,1.353,Monday,1.3574
2022-01-07,1.3528,1.3597,1.3524,Friday,1.3586
2022-01-06,1.3552,1.3559,1.3487,Thursday,1.3529
2022-01-05,1.3526,1.3599,1.352,Wednesday,1.3554
2022-01-04,1.3475,1.3557,1.3458,Tuesday,1.3529
2022-01-03,1.3529,1.3535,1.3429,Monday,1.3479
2021-12-31,1.3497,1.3551,1.3463,Friday,1.3518
2021-12-30,1.3487,1.3522,1.3452,Thursday,1.3498
2021-12-29,1.343,1.35,1.3406,Wednesday,1.3489
2021-12-28,1.3439,1.3462,1.3413,Tuesday,1.3434
2021-12-27,1.339,1.3445,1.3387,Monday,1.3439
2021-12-24,1.3406,1.3421,1.3383,Friday,1.3385
2021-12-23,1.3345,1.3438,1.334,Thursday,1.3405
2021-12-22,1.3263,1.3363,1.3238,Wednesday,1.3348
2021-12-21,1.3205,1.3271,1.3195,Tuesday,1.3263
2021-12-20,1.3239,1.3246,1.3171,Monday,1.3206
2021-12-17,1.3319,1.3339,1.3227,Friday,1.3238
2021-12-16,1.3258,1.3375,1.324,Thursday,1.3323
2021-12-15,1.3227,1.3282,1.3169,Wednesday,1.326
2021-12-14,1.3214,1.3257,1.3188,Tuesday,1.3231
2021-12-13,1.3248,1.3269,1.3205,Monday,1.3213
2021-12-10,1.3219,1.3276,1.3185,Friday,1.3268
2021-12-09,1.3201,1.3222,1.3169,Thursday,1.3219
2021-12-08,1.3243,1.3261,1.316,Wednesday,1.3202
2021-12-07,1.3261,1.3289,1.3207,Tuesday,1.3242
2021-12-06,1.3218,1.3286,1.3217,Monday,1.3262
2021-12-03,1.3301,1.331,1.3207,Friday,1.3233
2021-12-02,1.3276,1.3334,1.3265,Thursday,1.3301
2021-12-01,1.3296,1.3352,1.326,Wednesday,1.3278
2021-11-30,1.3311,1.3371,1.3193,Tuesday,1.3298
2021-11-29,1.3339,1.3363,1.3285,Monday,1.3313
2021-11-26,1.3317,1.3366,1.3277,Friday,1.3331
2021-11-25,1.3324,1.3354,1.3303,Thursday,1.3319
2021-11-24,1.3374,1.339,1.3314,Wednesday,1.3326
2021-11-23,1.3396,1.3409,1.3341,Tuesday,1.3378
2021-11-22,1.3452,1.3455,1.3383,Monday,1.3396
2021-11-19,1.3493,1.351,1.3406,Friday,1.3452
2021-11-18,1.3489,1.3514,1.3462,Thursday,1.3496
2021-11-17,1.3426,1.3496,1.3395,Wednesday,1.3484
2021-11-16,1.3411,1.3473,1.3403,Tuesday,1.3427
2021-11-15,1.3421,1.345,1.3401,Monday,1.3415
2021-11-12,1.3371,1.3426,1.3351,Friday,1.3415
2021-11-11,1.3401,1.3433,1.3357,Thursday,1.337
2021-11-10,1.3555,1.3565,1.3399,Wednesday,1.3404
2021-11-09,1.3561,1.3607,1.3522,Tuesday,1.3552
2021-11-08,1.3478,1.358,1.3448,Monday,1.3563
2021-11-05,1.3497,1.3509,1.3423,Friday,1.3495
2021-11-04,1.3685,1.3698,1.347,Thursday,1.3495
2021-11-03,1.3614,1.3692,1.3605,Wednesday,1.3685
2021-11-02,1.3663,1.3668,1.3603,Tuesday,1.3616
2021-11-01,1.3681,1.3693,1.364,Monday,1.3663
2021-10-29,1.3794,1.3804,1.3666,Friday,1.3681
2021-10-28,1.374,1.3815,1.372,Thursday,1.3794
2021-10-27,1.3764,1.3781,1.3708,Wednesday,1.3739
2021-10-26,1.3765,1.383,1.3755,Tuesday,1.3765
2021-10-25,1.3749,1.3792,1.374,Monday,1.3766
2021-10-22,1.3793,1.3815,1.3735,Friday,1.3751
2021-10-21,1.3822,1.3833,1.3774,Thursday,1.3792
2021-10-20,1.3791,1.3834,1.374,Wednesday,1.3826
2021-10-19,1.3727,1.3834,1.3724,Tuesday,1.3792
2021-10-18,1.3751,1.3765,1.3707,Monday,1.3728
2021-10-15,1.3672,1.3773,1.3665,Friday,1.3749
2021-10-14,1.3657,1.3734,1.3656,Thursday,1.3673
2021-10-13,1.3585,1.3665,1.3574,Wednesday,1.3658
2021-10-12,1.3594,1.3637,1.3567,Tuesday,1.3586
2021-10-11,1.3611,1.3674,1.3583,Monday,1.3594
2021-10-08,1.3614,1.3658,1.3581,Friday,1.3611
2021-10-07,1.3583,1.3639,1.3568,Thursday,1.3613
2021-10-06,1.3623,1.3631,1.3542,Wednesday,1.3583
2021-10-05,1.3608,1.3648,1.3582,Tuesday,1.3622
2021-10-04,1.3541,1.364,1.3531,Monday,1.3608
2021-10-01,1.3471,1.3576,1.3432,Friday,1.3545
2021-09-30,1.3424,1.3518,1.3414,Thursday,1.3472
2021-09-29,1.3536,1.3555,1.341,Wednesday,1.3425
2021-09-28,1.3699,1.3717,1.3518,Tuesday,1.3539
2021-09-27,1.3663,1.3729,1.3656,Monday,1.3702
2021-09-24,1.3717,1.3736,1.3656,Friday,1.367
2021-09-23,1.3617,1.3751,1.361,Thursday,1.3718
2021-09-22,1.3659,1.3689,1.3608,Wednesday,1.3617
2021-09-21,1.3655,1.3693,1.3639,Tuesday,1.3659
2021-09-20,1.3735,1.374,1.3639,Monday,1.3655
2021-09-17,1.3793,1.3813,1.3723,Friday,1.3738
2021-09-16,1.3841,1.3853,1.3763,Thursday,1.3792
2021-09-15,1.3807,1.3854,1.379,Wednesday,1.3841
2021-09-14,1.3836,1.3913,1.3801,Tuesday,1.3808
2021-09-13,1.3834,1.3851,1.3795,Monday,1.3838
2021-09-10,1.3837,1.3888,1.3824,Friday,1.3831
2021-09-09,1.3772,1.3863,1.3751,Thursday,1.3836
2021-09-08,1.3784,1.379,1.3725,Wednesday,1.3772
2021-09-07,1.3834,1.3857,1.3766,Tuesday,1.3786
2021-09-06,1.3857,1.3868,1.3817,Monday,1.3835
2021-09-03,1.3834,1.3892,1.3816,Friday,1.3865
2021-09-02,1.3769,1.384,1.3765,Thursday,1.3834
2021-09-01,1.3756,1.3799,1.3729,Wednesday,1.3769
2021-08-31,1.3751,1.3808,1.3741,Tuesday,1.3756
2021-08-30,1.3752,1.3775,1.3732,Monday,1.3755
2021-08-27,1.3698,1.3781,1.3678,Friday,1.376
2021-08-26,1.3758,1.3768,1.3687,Thursday,1.3698
2021-08-25,1.3729,1.3767,1.3695,Wednesday,1.3758
2021-08-24,1.3721,1.3748,1.3692,Tuesday,1.3728
2021-08-23,1.3612,1.3733,1.361,Monday,1.3722
2021-08-20,1.3634,1.3641,1.36,Friday,1.362
2021-08-19,1.3748,1.3758,1.3628,Thursday,1.3632
2021-08-18,1.3738,1.3786,1.373,Wednesday,1.3753
2021-08-17,1.3841,1.3848,1.3724,Tuesday,1.3739
2021-08-16,1.3865,1.3878,1.3826,Monday,1.384
2021-08-13,1.3809,1.3875,1.3789,Friday,1.3863
2021-08-12,1.387,1.3878,1.3793,Thursday,1.381
2021-08-11,1.3838,1.3889,1.3801,Wednesday,1.3869
2021-08-10,1.3849,1.3873,1.3826,Tuesday,1.384
2021-08-09,1.3877,1.3895,1.3839,Monday,1.3848
2021-08-06,1.3927,1.3933,1.3859,Friday,1.3871
2021-08-05,1.3887,1.3949,1.387,Thursday,1.3928
2021-08-04,1.3911,1.3958,1.3883,Wednesday,1.3886
2021-08-03,1.3883,1.3939,1.3881,Tuesday,1.391
2021-08-02,1.3894,1.3933,1.3874,Monday,1.3883
2021-07-30,1.3959,1.3983,1.3886,Friday,1.3898
2021-07-29,1.3904,1.3982,1.3896,Thursday,1.3959
2021-07-28,1.3879,1.3912,1.3842,Wednesday,1.3904
2021-07-27,1.3823,1.3895,1.3765,Tuesday,1.3878
2021-07-26,1.375,1.3833,1.3735,Monday,1.3823
2021-07-23,1.3759,1.378,1.3718,Friday,1.3746
2021-07-22,1.3712,1.3787,1.3688,Thursday,1.3762
2021-07-21,1.3626,1.3723,1.3589,Wednesday,1.3712
2021-07-20,1.3673,1.3689,1.357,Tuesday,1.3625
2021-07-19,1.3765,1.3769,1.3653,Monday,1.3674
2021-07-16,1.3823,1.3862,1.3758,Friday,1.3763
2021-07-15,1.3856,1.3899,1.3803,Thursday,1.3822
2021-07-14,1.3813,1.3892,1.3799,Wednesday,1.3856
2021-07-13,1.3886,1.3905,1.3798,Tuesday,1.3813
2021-07-12,1.3885,1.391,1.3837,Monday,1.3883
