Open,High,Low,Weekday,Close
1.8938,1.8957,1.8792,Wednesday,1.8854
1.2734,1.2784,1.267,Tuesday,1.2688
1.9987,1.9994,1.9907,Friday,1.9986
1.3924,1.3944,1.379,Friday,1.3803
1.2514,1.2615,1.2504,Monday,1.256
1.5165,1.5228,1.5147,Friday,1.5197
1.5705,1.5732,1.5575,Thursday,1.5596
2.0225,2.0256,2.0085,Monday,2.0124
1.5473,1.5597,1.5462,Thursday,1.5521
1.3096,1.3224,1.3092,Friday,1.3193
1.9905,1.9963,1.984,Monday,1.9943
1.1951,1.2087,1.1898,Wednesday,1.2054
1.2857,1.2943,1.2804,Wednesday,1.2919
1.4005,1.4031,1.3924,Monday,1.3938
1.4677,1.4695,1.4515,Monday,1.4622
1.5083,1.5136,1.5052,Wednesday,1.5122
1.6012,1.6024,1.5912,Tuesday,1.595
1.8394,1.8476,1.8353,Wednesday,1.8423
1.5472,1.5481,1.5353,Friday,1.536
1.4895,1.4915,1.4457,Tuesday,1.4541
1.3503,1.3587,1.3469,Thursday,1.3573
1.2031,1.2077,1.2004,Monday,1.2019
1.8015,1.8086,1.7922,Monday,1.7954
1.9893,1.9996,1.9882,Wednesday,1.9935
1.8416,1.8495,1.8408,Thursday,1.8437
1.3116,1.3144,1.3094,Wednesday,1.3126
1.4675,1.4682,1.4599,Wednesday,1.4626
1.1518,1.154,1.1404,Wednesday,1.1537
1.278,1.2848,1.2768,Friday,1.2819
1.6003,1.6475,1.594,Wednesday,1.6395
1.2484,1.2518,1.2435,Thursday,1.2454
1.3164,1.3274,1.3117,Tuesday,1.3258
1.3836,1.3873,1.3797,Wednesday,1.3826
1.3119,1.3121,1.3049,Thursday,1.3077
1.8291,1.8322,1.8242,Wednesday,1.8293
1.9431,1.9625,1.9336,Tuesday,1.961
1.6297,1.6334,1.6225,Tuesday,1.6262
1.2875,1.2897,1.2842,Wednesday,1.2853
1.9272,1.9464,1.9177,Wednesday,1.9426
1.5889,1.5897,1.583,Tuesday,1.5855
1.8375,1.8424,1.8318,Tuesday,1.8352
1.9073,1.9136,1.9055,Wednesday,1.9086
1.4995,1.5016,1.4873,Wednesday,1.4976
1.2369,1.239,1.2322,Wednesday,1.2352
1.3235,1.3315,1.3187,Monday,1.3272
1.2811,1.282,1.2724,Tuesday,1.2737
1.882,1.8998,1.8818,Friday,1.8946
1.5142,1.5251,1.5136,Wednesday,1.5181
1.5843,1.5851,1.5754,Thursday,1.5787
1.6265,1.6411,1.6231,Wednesday,1.6334
1.3793,1.3813,1.3723,Friday,1.3738
1.9713,1.9768,1.9701,Tuesday,1.9744
1.5489,1.5599,1.5429,Thursday,1.5532
1.3115,1.3147,1.3032,Thursday,1.3071
1.3278,1.3288,1.3221,Tuesday,1.3238
1.4295,1.4544,1.4187,Friday,1.454
1.4158,1.4274,1.4052,Wednesday,1.4248
1.77,1.7831,1.7646,Wednesday,1.777
1.2532,1.2591,1.2479,Wednesday,1.2578
1.6833,1.6852,1.6825,Monday,1.6839
1.538,1.5422,1.5366,Friday,1.54
2.0319,2.0426,2.0277,Thursday,2.0386
1.224,1.2253,1.2168,Tuesday,1.2205
1.2495,1.2503,1.2398,Monday,1.2427
1.3797,1.3937,1.3784,Monday,1.3936
1.3699,1.3717,1.3518,Tuesday,1.3539
1.7569,1.7611,1.7513,Wednesday,1.752
1.9434,1.9623,1.9432,Tuesday,1.9612
1.6528,1.6595,1.6511,Wednesday,1.6576
1.2161,1.2249,1.2133,Wednesday,1.2159
1.6037,1.61,1.5922,Tuesday,1.5966
1.8228,1.8257,1.8101,Tuesday,1.817
1.8391,1.8469,1.8378,Monday,1.842
1.309,1.315,1.3031,Tuesday,1.3144
1.2188,1.2325,1.218,Tuesday,1.2298
1.2801,1.2866,1.2761,Friday,1.2796
1.3008,1.3035,1.2772,Thursday,1.2799
2.0145,2.0228,2.0099,Monday,2.0206
1.2908,1.2945,1.2864,Monday,1.2888
1.8147,1.818,1.7991,Wednesday,1.8064
1.4294,1.4303,1.4056,Monday,1.4148
1.6648,1.666,1.6461,Tuesday,1.648
1.8041,1.8118,1.7759,Tuesday,1.7833
1.8406,1.8478,1.8371,Monday,1.8401
1.551,1.5569,1.5433,Tuesday,1.5468
1.317,1.3173,1.306,Monday,1.3114
1.3775,1.3792,1.3711,Monday,1.3768
1.9654,1.9656,1.9591,Monday,1.9625
1.733,1.7331,1.7142,Tuesday,1.7198
1.2412,1.2444,1.2347,Wednesday,1.2438
1.2333,1.2354,1.2203,Wednesday,1.2263
1.6425,1.6522,1.6284,Friday,1.6285
1.258,1.2611,1.2565,Monday,1.26
1.5983,1.5995,1.5886,Monday,1.59
1.6106,1.6109,1.6008,Friday,1.6066
1.7461,1.7494,1.7417,Wednesday,1.7474
1.3395,1.3456,1.3342,Thursday,1.3435
1.5908,1.5931,1.5797,Tuesday,1.5819
1.6501,1.6617,1.6443,Friday,1.6463
1.326,1.3271,1.3243,Wednesday,1.3247
1.2288,1.23,1.2221,Monday,1.224
1.6178,1.6225,1.6077,Thursday,1.6168
1.9647,1.9697,1.9558,Thursday,1.9611
1.8791,1.8815,1.8705,Monday,1.8761
1.2461,1.2521,1.2442,Wednesday,1.251
2.0419,2.0421,2.0309,Thursday,2.0336
1.6093,1.6099,1.6005,Monday,1.6027
1.2583,1.2588,1.2482,Friday,1.2492
1.828,1.835,1.8191,Thursday,1.8291
1.6332,1.6587,1.6326,Tuesday,1.6555
1.7534,1.7586,1.7501,Friday,1.7538
1.6289,1.6311,1.6126,Thursday,1.6186
1.9053,1.9084,1.8974,Thursday,1.9051
1.3541,1.364,1.3531,Monday,1.3608
1.7557,1.772,1.751,Friday,1.7704
1.3383,1.3398,1.332,Thursday,1.3354
1.3909,1.3917,1.3752,Wednesday,1.3756
1.9936,1.9936,1.9799,Thursday,1.9826
1.8056,1.8155,1.8015,Friday,1.8079
1.6593,1.6669,1.6592,Thursday,1.6657
1.6004,1.6062,1.5976,Monday,1.602
1.5596,1.5678,1.5546,Friday,1.5619
1.5593,1.5623,1.5498,Thursday,1.5522
1.7558,1.7636,1.7504,Friday,1.7504
1.2391,1.2396,1.2204,Friday,1.2268
1.5957,1.6126,1.5946,Wednesday,1.6004
1.2639,1.265,1.2514,Monday,1.2607
1.645,1.6599,1.6426,Wednesday,1.6595
1.6746,1.678,1.6731,Tuesday,1.6748
1.2997,1.3,1.2919,Thursday,1.2927
1.4209,1.4447,1.4207,Thursday,1.4293
1.7657,1.7678,1.7567,Monday,1.7578
1.3545,1.3576,1.3426,Monday,1.3451
2.009,2.021,2.0082,Friday,2.0144
1.367,1.374,1.3658,Friday,1.3732
1.3662,1.3701,1.361,Wednesday,1.3637
1.5621,1.5667,1.5508,Thursday,1.5595
1.6227,1.6308,1.6162,Tuesday,1.627
1.5146,1.5163,1.5017,Thursday,1.507
1.5594,1.5717,1.556,Thursday,1.5702
1.3296,1.3352,1.326,Wednesday,1.3278
1.2604,1.2654,1.2547,Friday,1.2575
1.5124,1.5154,1.5014,Wednesday,1.5017
1.2456,1.2477,1.2403,Monday,1.2443
1.6867,1.6995,1.6864,Tuesday,1.6971
1.164,1.1793,1.1408,Thursday,1.1434
1.4625,1.4814,1.4616,Wednesday,1.4751
1.5116,1.5197,1.4944,Thursday,1.5032
1.5454,1.5474,1.5401,Tuesday,1.5449
1.4572,1.4771,1.4384,Monday,1.4388
1.5621,1.5728,1.5593,Friday,1.5629
1.2832,1.2884,1.2794,Monday,1.286
1.3426,1.3496,1.3395,Wednesday,1.3484
1.971,1.9733,1.9675,Wednesday,1.9704
1.6097,1.6113,1.5987,Tuesday,1.5998
1.2895,1.2975,1.2854,Tuesday,1.2957
1.1616,1.1619,1.1498,Thursday,1.1541
1.3122,1.3214,1.3109,Wednesday,1.3199
1.5164,1.5205,1.5126,Tuesday,1.5156
1.258,1.2647,1.2573,Monday,1.2613
1.6882,1.6883,1.6822,Wednesday,1.685
1.3823,1.3862,1.3758,Friday,1.3763
1.4152,1.4245,1.4143,Monday,1.4233
1.2993,1.312,1.2981,Wednesday,1.3103
1.8284,1.8342,1.8172,Friday,1.821
1.515,1.5218,1.5077,Wednesday,1.5177
1.388,1.394,1.3869,Monday,1.388
1.6578,1.666,1.6404,Tuesday,1.6484
1.6417,1.6437,1.6289,Monday,1.6307
1.3101,1.3159,1.307,Tuesday,1.3143
1.2851,1.2888,1.2823,Thursday,1.2881
1.4064,1.4117,1.4052,Tuesday,1.4113
1.6982,1.7002,1.6952,Wednesday,1.6981
1.56,1.5684,1.5562,Tuesday,1.562
1.3552,1.3559,1.3487,Thursday,1.3529
1.516,1.5181,1.4814,Monday,1.4832
1.4622,1.4691,1.4517,Tuesday,1.4625
1.6241,1.6344,1.6229,Tuesday,1.6322
1.2327,1.2376,1.229,Tuesday,1.2314
1.5349,1.5359,1.5279,Tuesday,1.531
1.9066,1.9081,1.9029,Monday,1.9059
1.4264,1.4605,1.4254,Friday,1.4352
1.255,1.2554,1.2464,Monday,1.2485
1.9541,1.96,1.9462,Thursday,1.9565
1.3191,1.3212,1.3139,Wednesday,1.3207
1.2634,1.2687,1.2608,Thursday,1.2653
1.4499,1.4535,1.4409,Monday,1.4435
1.2079,1.213,1.2061,Tuesday,1.2072
1.3207,1.3229,1.313,Thursday,1.3156
1.4626,1.464,1.4531,Thursday,1.4627
1.3946,1.4001,1.3922,Wednesday,1.3962
1.5513,1.5577,1.5473,Monday,1.551
1.713,1.7147,1.7087,Tuesday,1.713
1.5559,1.5628,1.5526,Tuesday,1.5614
1.938,1.9533,1.9367,Tuesday,1.9516
1.7023,1.7048,1.7009,Friday,1.7035
1.5217,1.5295,1.521,Monday,1.5285
1.3532,1.3551,1.3489,Monday,1.3536
1.6046,1.6077,1.6,Wednesday,1.6038
1.2345,1.238,1.2305,Tuesday,1.2355
1.9832,1.9835,1.9712,Thursday,1.9772
1.7427,1.7442,1.7315,Wednesday,1.7335
1.3927,1.3933,1.3859,Friday,1.3871
1.9376,1.9455,1.9372,Tuesday,1.9396
1.8619,1.868,1.8537,Tuesday,1.8665
1.7864,1.8056,1.7817,Wednesday,1.8035
1.657,1.6621,1.6565,Monday,1.6608
1.833,1.8449,1.8298,Friday,1.8434
1.2247,1.2329,1.2215,Monday,1.232
1.3254,1.335,1.3231,Wednesday,1.3308
1.2551,1.257,1.2446,Friday,1.2461
1.5595,1.5671,1.5506,Thursday,1.5591
1.6142,1.6198,1.6131,Monday,1.6184
2.0602,2.0737,2.06,Monday,2.0714
1.5907,1.5936,1.5889,Tuesday,1.5924
1.2213,1.2215,1.2107,Tuesday,1.2152
1.6131,1.6187,1.6123,Tuesday,1.6129
1.5693,1.5742,1.5685,Tuesday,1.5731
1.7131,1.7148,1.7095,Friday,1.7114
1.5488,1.564,1.5448,Tuesday,1.5634
1.6517,1.6554,1.6466,Monday,1.6495
1.6858,1.6886,1.6846,Tuesday,1.6882
1.6117,1.6201,1.6055,Tuesday,1.6178
1.8776,1.8779,1.8504,Friday,1.8527
1.3065,1.309,1.2954,Monday,1.2967
1.4191,1.4234,1.4038,Thursday,1.4121
1.947,1.9507,1.9363,Monday,1.9457
1.9041,1.9142,1.9032,Tuesday,1.9063
1.5247,1.5289,1.5198,Thursday,1.5224
1.3221,1.3419,1.3216,Tuesday,1.3354
1.7457,1.7616,1.7446,Wednesday,1.7582
1.2872,1.2918,1.283,Friday,1.2873
1.3107,1.3131,1.3081,Friday,1.3098
1.889,1.8915,1.8723,Thursday,1.8756
1.5507,1.5534,1.5419,Thursday,1.5507
1.7136,1.7142,1.7087,Thursday,1.71
1.8066,1.8156,1.8026,Tuesday,1.8061
1.508,1.5176,1.5074,Friday,1.5158
1.8372,1.8539,1.8353,Friday,1.8525
1.5768,1.5803,1.5681,Thursday,1.5785
1.2846,1.2852,1.2786,Thursday,1.2796
1.7316,1.7384,1.7225,Friday,1.728
1.3247,1.3266,1.3114,Thursday,1.314
1.3252,1.3258,1.3139,Monday,1.3166
1.5743,1.5898,1.572,Friday,1.5875
1.2269,1.23,1.2213,Friday,1.2289
1.5802,1.5874,1.5758,Wednesday,1.579
1.2709,1.2792,1.2683,Friday,1.2745
1.343,1.35,1.3406,Wednesday,1.3489
1.1786,1.1974,1.1637,Wednesday,1.1816
1.9862,1.9944,1.9823,Thursday,1.9868
1.2918,1.3073,1.2893,Tuesday,1.3059
1.3059,1.3107,1.3019,Tuesday,1.3091
1.6684,1.6701,1.6678,Friday,1.6688
1.2711,1.2728,1.262,Thursday,1.2708
1.3119,1.3284,1.3104,Tuesday,1.326
1.6019,1.6047,1.5947,Friday,1.5957
1.3129,1.3134,1.3058,Wednesday,1.308
1.7715,1.772,1.7337,Monday,1.7432
1.9571,1.9638,1.9476,Monday,1.953
1.4294,1.4315,1.4172,Wednesday,1.4206
1.5772,1.5776,1.5528,Wednesday,1.5542
1.3397,1.3398,1.3255,Monday,1.3278
1.2837,1.2841,1.2741,Tuesday,1.2787
1.3537,1.3744,1.3535,Friday,1.3725
1.5817,1.6108,1.5604,Tuesday,1.5948
1.2348,1.2371,1.2283,Tuesday,1.232
1.323,1.3293,1.3216,Monday,1.3236
1.5991,1.6006,1.5853,Friday,1.5859
1.6384,1.6636,1.6347,Wednesday,1.6588
1.7565,1.7788,1.7545,Tuesday,1.7778
1.9567,1.962,1.9454,Monday,1.9478
1.5643,1.5698,1.563,Wednesday,1.5675
1.8389,1.8428,1.8181,Monday,1.819
1.9895,1.9996,1.988,Friday,1.9978
1.2739,1.2769,1.2636,Monday,1.2667
1.3098,1.3182,1.3097,Monday,1.3154
1.3405,1.3441,1.3343,Monday,1.3377
1.4578,1.4622,1.4473,Wednesday,1.4539
1.3845,1.3899,1.3771,Tuesday,1.3799
2.0486,2.0586,2.048,Friday,2.056
1.6236,1.6312,1.6165,Friday,1.6274
1.5191,1.5205,1.5105,Monday,1.5171
1.2342,1.2415,1.2306,Thursday,1.2353
1.9811,1.9925,1.9781,Thursday,1.9831
1.2758,1.293,1.275,Monday,1.2835
1.2135,1.227,1.2116,Tuesday,1.2172
1.2345,1.2345,1.2232,Thursday,1.2291
1.5148,1.5179,1.5075,Wednesday,1.5142
1.627,1.6407,1.6269,Thursday,1.6384
1.5754,1.5818,1.5678,Tuesday,1.5696
1.2489,1.2532,1.243,Tuesday,1.2517
1.5158,1.5181,1.5092,Wednesday,1.5126
1.679,1.6818,1.6756,Thursday,1.6783
1.6058,1.6062,1.5916,Friday,1.5951
1.2975,1.3032,1.2938,Friday,1.3008
1.2592,1.2737,1.2568,Friday,1.2727
1.462,1.4729,1.4601,Wednesday,1.4698
1.2492,1.2493,1.2344,Wednesday,1.2357
1.7956,1.7965,1.7818,Tuesday,1.7854
1.3204,1.3228,1.3112,Tuesday,1.3131
1.5128,1.52,1.5111,Thursday,1.5188
1.6054,1.638,1.6028,Thursday,1.6337
1.7645,1.767,1.7514,Wednesday,1.764
1.2928,1.3,1.2904,Wednesday,1.2986
1.2465,1.2557,1.2447,Friday,1.2514
1.4665,1.4689,1.4601,Friday,1.4621
1.568,1.5737,1.5628,Thursday,1.5693
1.6428,1.6464,1.6418,Tuesday,1.6443
1.6098,1.617,1.6077,Friday,1.6167
1.9551,1.9778,1.9499,Thursday,1.9765
2.0687,2.0832,2.058,Wednesday,2.0821
1.2892,1.2953,1.2836,Tuesday,1.2927
1.7681,1.7752,1.7664,Tuesday,1.7712
1.6048,1.6177,1.6045,Tuesday,1.6122
1.5471,1.5477,1.5371,Thursday,1.543
1.3312,1.3325,1.3204,Tuesday,1.3256
1.611,1.626,1.6089,Monday,1.6241
1.8796,1.8926,1.879,Thursday,1.8818
1.2443,1.2484,1.2419,Tuesday,1.2447
1.429,1.4484,1.4152,Friday,1.4422
1.3116,1.3159,1.3051,Thursday,1.3072
1.2961,1.297,1.2844,Tuesday,1.2866
1.2927,1.3049,1.292,Friday,1.3046
1.6132,1.6146,1.6022,Thursday,1.6028
1.7436,1.7517,1.7397,Thursday,1.7416
1.5138,1.5155,1.5052,Wednesday,1.5104
1.3141,1.3235,1.307,Wednesday,1.3216
1.238,1.2381,1.2211,Monday,1.2225
1.2475,1.2548,1.2468,Monday,1.251
1.6744,1.6754,1.6607,Thursday,1.6666
1.2851,1.2901,1.2827,Monday,1.2895
1.5681,1.5843,1.5637,Friday,1.5821
1.3886,1.4017,1.3799,Wednesday,1.4004
1.322,1.3255,1.3057,Friday,1.309
1.9844,1.9878,1.9831,Friday,1.9835
1.9454,1.9513,1.941,Friday,1.9473
1.4699,1.4779,1.4586,Thursday,1.4669
1.5696,1.5721,1.5451,Wednesday,1.5476
2.0027,2.0086,2.0011,Friday,2.0086
1.7967,1.8046,1.7913,Thursday,1.7962
1.5357,1.5398,1.534,Tuesday,1.5359
1.632,1.6418,1.6302,Thursday,1.6365
1.302,1.3057,1.2985,Wednesday,1.3045
1.5587,1.5594,1.5461,Friday,1.553
1.5033,1.5162,1.4982,Tuesday,1.5059
1.3037,1.3156,1.3033,Wednesday,1.3142
1.5662,1.5712,1.5641,Wednesday,1.5655
1.8858,1.8959,1.8831,Thursday,1.8947
1.5887,1.5958,1.5858,Thursday,1.5952
1.3515,1.367,1.3503,Tuesday,1.366
1.3382,1.3433,1.3363,Friday,1.3398
1.2215,1.2249,1.218,Thursday,1.2197
1.8815,1.8854,1.8624,Wednesday,1.8832
1.2031,1.2049,1.1992,Monday,1.2022
1.8976,1.9003,1.8961,Tuesday,1.8987
1.5007,1.5192,1.5002,Wednesday,1.518
2.0005,2.0045,1.9954,Tuesday,2.0017
1.3035,1.3074,1.3031,Monday,1.306
1.5385,1.5397,1.5292,Friday,1.5376
1.5221,1.523,1.5179,Monday,1.52
1.5518,1.5588,1.5505,Monday,1.5546
1.9576,1.9714,1.9575,Tuesday,1.9711
1.253,1.2599,1.2428,Tuesday,1.2589
1.5642,1.5883,1.5576,Monday,1.5604
1.7546,1.7591,1.7381,Wednesday,1.7447
1.6237,1.6247,1.6185,Tuesday,1.6218
1.1417,1.1442,1.1354,Monday,1.1433
1.6808,1.6831,1.6783,Monday,1.6802
1.277,1.2928,1.2768,Thursday,1.2875
1.2576,1.2621,1.255,Friday,1.2575
1.5235,1.528,1.5137,Thursday,1.5279
1.1501,1.1648,1.1498,Friday,1.1588
1.373,1.3736,1.3634,Friday,1.3682
1.3217,1.3228,1.3104,Thursday,1.3114
1.1361,1.1411,1.1253,Tuesday,1.1322
1.1917,1.203,1.1907,Thursday,1.202
1.3317,1.3366,1.3277,Friday,1.3331
1.518,1.5202,1.511,Thursday,1.5155
1.3136,1.3151,1.3095,Thursday,1.3123
1.4465,1.4703,1.4367,Thursday,1.4607
1.3058,1.3068,1.3004,Wednesday,1.3035
1.867,1.8729,1.8602,Wednesday,1.8646
1.4482,1.4642,1.4475,Tuesday,1.462
1.7791,1.7812,1.7723,Wednesday,1.7746
1.4924,1.5045,1.4815,Wednesday,1.4825
1.2946,1.3041,1.2921,Thursday,1.3023
1.9714,1.9756,1.9687,Friday,1.9699
1.222,1.2244,1.2081,Tuesday,1.2179
1.3041,1.3064,1.2915,Wednesday,1.2984
1.109,1.1111,1.1018,Monday,1.1056
1.6794,1.6841,1.6786,Thursday,1.6792
1.3612,1.3733,1.361,Monday,1.3722
1.64,1.6599,1.6383,Thursday,1.6514
1.3358,1.3394,1.3302,Wednesday,1.3381
1.1864,1.2034,1.1861,Monday,1.1951
1.4461,1.4494,1.4268,Friday,1.4317
1.551,1.5563,1.5471,Thursday,1.5551
1.2663,1.2733,1.2646,Friday,1.2711
1.3843,1.3929,1.3815,Tuesday,1.3896
1.8451,1.8592,1.8436,Monday,1.8464
1.2588,1.2642,1.2586,Monday,1.2626
1.6479,1.6574,1.6448,Wednesday,1.649
1.5799,1.581,1.565,Monday,1.5658
1.4467,1.4529,1.4343,Tuesday,1.4452
1.2403,1.2421,1.2201,Monday,1.2268
1.5774,1.5827,1.5757,Monday,1.5764
1.3172,1.327,1.3101,Thursday,1.3246
1.5961,1.5994,1.5924,Wednesday,1.595
1.6338,1.6374,1.6323,Monday,1.6355
1.6445,1.6476,1.6256,Tuesday,1.6285
1.2789,1.2805,1.268,Wednesday,1.2711
1.2495,1.2638,1.245,Wednesday,1.2633
1.9806,1.9838,1.9703,Thursday,1.9704
1.2146,1.2247,1.2087,Thursday,1.2207
1.582,1.5905,1.5786,Tuesday,1.5896
1.5896,1.5969,1.586,Tuesday,1.5926
1.312,1.3288,1.3115,Tuesday,1.3255
1.6119,1.6178,1.6109,Wednesday,1.6141
1.7874,1.7909,1.7798,Wednesday,1.7842
1.2697,1.2763,1.2687,Friday,1.2736
1.5426,1.5429,1.5347,Monday,1.5358
1.5151,1.5303,1.5128,Wednesday,1.5278
1.6328,1.6558,1.6322,Monday,1.6547
1.6196,1.6303,1.6172,Tuesday,1.6246
1.3308,1.3331,1.3207,Thursday,1.3247
2.0282,2.0328,2.0262,Monday,2.0274
1.9625,1.9751,1.9613,Tuesday,1.9727
1.4136,1.422,1.4132,Tuesday,1.4185
1.894,1.9134,1.8862,Tuesday,1.9096
1.3919,1.3987,1.3763,Friday,1.3828
1.3084,1.3125,1.3025,Friday,1.3034
1.5624,1.5678,1.5536,Wednesday,1.5656
1.292,1.3018,1.2912,Tuesday,1.2999
1.6974,1.7009,1.696,Monday,1.6978
1.8812,1.8919,1.8725,Friday,1.8746
1.8873,1.904,1.8825,Friday,1.896
1.5489,1.5573,1.5484,Thursday,1.5536
1.9698,1.9893,1.9624,Wednesday,1.9873
1.3293,1.3324,1.3132,Friday,1.323
1.2742,1.2804,1.2715,Friday,1.2789
1.3308,1.336,1.3276,Friday,1.3335
1.8581,1.873,1.8507,Thursday,1.8684
1.5514,1.5714,1.5506,Friday,1.5706
1.2111,1.22,1.21,Friday,1.2175
1.6151,1.6249,1.6052,Friday,1.6159
1.3905,1.3952,1.3859,Wednesday,1.3937
1.2133,1.2209,1.1932,Tuesday,1.1995
1.318,1.3185,1.3066,Monday,1.3092
1.9515,1.9544,1.9433,Wednesday,1.9463
1.9416,1.9443,1.9372,Monday,1.9383
1.4496,1.4709,1.4492,Wednesday,1.4613
1.2751,1.276,1.2599,Thursday,1.2614
1.3035,1.3079,1.2998,Monday,1.3001
1.3656,1.3704,1.3539,Monday,1.3566
1.2288,1.234,1.2204,Tuesday,1.2286
1.9702,1.9799,1.9671,Monday,1.9739
1.6189,1.6213,1.6102,Monday,1.6139
1.2868,1.2904,1.2816,Friday,1.2853
1.3435,1.3436,1.3348,Friday,1.3393
1.9061,1.9077,1.8922,Monday,1.8947
1.5911,1.5972,1.5859,Wednesday,1.596
1.6341,1.6621,1.634,Thursday,1.6573
1.8272,1.8301,1.8202,Wednesday,1.8222
1.2652,1.2727,1.2649,Thursday,1.2704
1.6303,1.6343,1.6257,Tuesday,1.6322
1.6604,1.6618,1.6497,Tuesday,1.6579
1.2864,1.2897,1.2823,Wednesday,1.2878
1.9885,1.992,1.9788,Friday,1.9877
1.5845,1.5864,1.5771,Tuesday,1.5776
1.6788,1.6935,1.6786,Thursday,1.6923
1.3315,1.343,1.331,Wednesday,1.3412
1.2254,1.2271,1.2124,Monday,1.2172
1.9284,1.9319,1.9197,Wednesday,1.9249
1.9587,1.9667,1.9541,Thursday,1.9612
1.2234,1.2281,1.2204,Tuesday,1.224
1.259,1.2598,1.2511,Wednesday,1.2535
1.2065,1.2118,1.1937,Monday,1.1955
1.6341,1.6586,1.6322,Tuesday,1.6497
1.3017,1.3043,1.2974,Friday,1.2997
1.247,1.2514,1.2451,Friday,1.2465
1.3327,1.3383,1.3305,Monday,1.3319
1.6067,1.6073,1.5826,Friday,1.5842
1.8667,1.8683,1.854,Wednesday,1.861
1.8875,1.8883,1.878,Wednesday,1.8865
1.5844,1.5913,1.582,Monday,1.5889
1.6124,1.6174,1.6107,Monday,1.6129
1.5759,1.5851,1.5719,Friday,1.5821
1.9072,1.9272,1.9051,Friday,1.9225
1.613,1.6158,1.6003,Wednesday,1.6012
1.6055,1.6098,1.5988,Thursday,1.6064
1.5501,1.5552,1.5485,Tuesday,1.5504
1.2571,1.2652,1.2558,Friday,1.263
1.57,1.572,1.5613,Monday,1.5657
1.3996,1.4009,1.3902,Wednesday,1.3908
1.2407,1.2418,1.2344,Friday,1.2396
1.2466,1.25,1.2435,Thursday,1.2493
1.9934,2.0091,1.9918,Thursday,2.005
1.6261,1.6378,1.624,Monday,1.6336
1.8242,1.8298,1.8179,Thursday,1.8234
1.9706,1.972,1.9636,Friday,1.9653
1.9672,1.9873,1.9641,Tuesday,1.9867
1.4782,1.4814,1.4468,Thursday,1.4679
2.059,2.0612,2.0245,Wednesday,2.026
1.7333,1.7379,1.73,Monday,1.7333
1.2692,1.2723,1.2658,Monday,1.2689
1.2642,1.2738,1.2634,Monday,1.2701
1.7695,1.7809,1.7678,Wednesday,1.7729
1.2291,1.2346,1.2274,Monday,1.2288
2.0136,2.0225,2.0042,Wednesday,2.0199
1.5251,1.532,1.5161,Friday,1.5163
1.5494,1.5606,1.5454,Monday,1.5585
1.3236,1.3267,1.3208,Tuesday,1.324
1.4878,1.5005,1.4798,Thursday,1.4818
1.2111,1.2135,1.2034,Wednesday,1.2046
1.5255,1.53,1.5214,Wednesday,1.5239
1.3493,1.351,1.3406,Friday,1.3452
2.0172,2.0193,2.0133,Tuesday,2.0157
1.9646,1.9689,1.9587,Friday,1.9615
1.6081,1.6154,1.5966,Tuesday,1.599
2.0611,2.0699,2.0534,Friday,2.0569
1.6142,1.6244,1.6107,Wednesday,1.6164
1.5467,1.5578,1.5404,Friday,1.5544
1.2352,1.2378,1.2275,Thursday,1.2286
1.4987,1.4999,1.4855,Tuesday,1.497
1.9108,1.9133,1.9017,Tuesday,1.9054
1.316,1.3208,1.3117,Monday,1.3162
1.6612,1.6843,1.6597,Monday,1.6758
1.2349,1.2512,1.231,Monday,1.2486
1.9794,1.9844,1.9761,Friday,1.9812
1.582,1.593,1.5747,Tuesday,1.589
1.9761,1.9914,1.9751,Tuesday,1.9814
1.3226,1.3241,1.3099,Monday,1.3103
1.2983,1.3025,1.2879,Thursday,1.2925
1.5554,1.559,1.5494,Thursday,1.5531
1.5257,1.5279,1.5165,Friday,1.522
1.9631,1.9697,1.9469,Tuesday,1.9563
1.2622,1.2641,1.2495,Thursday,1.2511
1.2723,1.2735,1.2661,Wednesday,1.2696
1.9035,1.9091,1.8995,Thursday,1.9039
1.6006,1.6168,1.6001,Thursday,1.6163
1.6078,1.6081,1.6018,Monday,1.6071
1.1906,1.2099,1.184,Friday,1.209
1.9522,1.9717,1.9503,Tuesday,1.9673
1.5292,1.5378,1.527,Tuesday,1.5365
1.5999,1.6068,1.5867,Tuesday,1.5892
1.5418,1.5445,1.5358,Wednesday,1.5388
1.2874,1.2874,1.2809,Tuesday,1.2857
1.202,1.2089,1.1964,Wednesday,1.2028
1.27,1.2766,1.2687,Wednesday,1.2731
2.1073,2.1159,2.088,Friday,2.0899
1.9523,1.9631,1.9443,Monday,1.9568
1.6039,1.608,1.5957,Tuesday,1.6035
1.3685,1.3746,1.3628,Thursday,1.372
1.6167,1.6243,1.6163,Thursday,1.6234
1.4452,1.4751,1.445,Thursday,1.4727
1.3299,1.3362,1.3252,Friday,1.3346
1.313,1.3139,1.3056,Monday,1.3106
1.78,1.7826,1.7711,Friday,1.7784
1.2281,1.2349,1.2279,Tuesday,1.2335
1.3033,1.3054,1.2951,Tuesday,1.2993
1.6305,1.6395,1.6252,Monday,1.6313
1.8403,1.8459,1.8367,Tuesday,1.8419
1.3684,1.3698,1.357,Friday,1.358
1.9563,1.9611,1.9478,Wednesday,1.9591
1.5763,1.577,1.5643,Tuesday,1.5692
1.615,1.6197,1.6112,Monday,1.6193
1.932,1.9534,1.9317,Thursday,1.9451
